0.1 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.0 1.41421 1.6817900000000001 1.8340100000000001 1.8741700000000001 1.88945 1.89934 1.90846 1.91967 1.92953 1.9382 1.94939 1.9611300000000003 1.9707800000000002 1.9811699999999999 1.9937000000000002 2.00635 2.019 2.03153 2.04394 2.0562300000000002 2.0684 2.08046 2.09239 2.1042 2.1159 2.1274699999999998 2.1389199999999997 2.1502600000000003 2.16148 2.17258 2.1835600000000004 2.1944299999999997 2.20517 2.21581 2.23156 2.247 2.26224 2.27717 2.2919 2.30633 2.3205500000000003 2.33448 2.34821 2.3616599999999996 2.37491 2.38788 2.4006499999999997 2.41743 2.4337999999999997 2.44976 2.46532 2.48049 2.49527 2.50968 2.5237100000000003 2.53738 2.5507 2.57007 2.5885700000000003 2.6064399999999996 2.6235 2.63995 2.6556599999999997 2.6708000000000003 2.69027 2.70865 2.726 2.74237 2.7578 2.77942 2.79897 2.81703 2.83858 2.85827 2.87562 2.89803 2.91058 2.93268 2.9556500000000003 2.9714099999999997 2.99044 3.01352 3.03348 3.05315 3.0724400000000003 3.09145 3.11644 3.1408500000000004 3.16467 3.18792 3.21061 3.23274 3.25433 3.27537 3.2959 3.3159 3.3450200000000003 3.37289 3.39981 3.42555 3.4504 3.4741400000000002 3.4970399999999997 3.52654 3.55441 3.58075 3.60561 3.6290799999999996 3.66198 3.69178 3.71934 3.75332 3.7832999999999997 3.80973 3.8432399999999998 3.87151 3.9032400000000003 3.9375299999999998 3.9686399999999997 4.0 4.02799 4.06858 4.107880000000001 4.1455 4.18188 4.216690000000001 4.25032 4.27195 4.31418 4.35414 4.391940000000001 4.42768 4.461449999999999 4.50837 4.55185 4.59126 4.62772 4.67269 4.712400000000001 4.76386 4.79276 4.84375 4.8969000000000005 4.933479999999999 4.977729999999999 5.028569999999999 5.08351 5.13645 5.186579999999999 5.23402 5.27889 5.3213 5.38088 5.43494 5.48503 5.5469 5.60161 5.64993 5.71129 5.76316 5.82148 5.88462 5.94203 6.0 6.05809 6.11305 6.1895500000000006 6.26059 6.325080000000001 6.38483 6.45867 6.523980000000001 6.60876 6.65644 6.7407200000000005 6.82874 6.88942 6.96294 7.0292699999999995 7.11411 7.1911700000000005 7.2626 7.35093 7.42909 7.53062 7.6381 7.72701 7.82342 7.91122 8.0295 8.11492 8.220609999999999 8.31422 8.43591 8.564860000000001 8.67163 8.78751 8.89312 9.0 9.11931 9.27164 9.401079999999999 9.54736 9.7006 9.806479999999999 9.935070000000001 10.0597 10.2259 10.4023 10.5486 10.7076 10.852799999999998 11.0 11.173300000000001 11.320500000000001 11.4867 11.667399999999999 11.8881 12.0579 12.2261 12.4349 12.6206 12.8629 13.120800000000001 13.3353 13.568999999999999 13.7828 14.0 14.2356 14.537700000000001 14.7954 15.0878 15.310799999999999 15.651600000000002 16.0 16.342200000000002 16.6343 16.965700000000002 17.3281 17.660800000000002 18.0 18.450000000000003 18.8259 19.2371 19.7424 20.0 20.4823 20.8516 21.4181 22.0 22.668 23.134999999999998 23.708099999999998 24.2413 24.8553 25.6127 26.242 26.8568 27.613599999999998 28.2425 29.233800000000002 30.0 35.0 40.0
3e+19 3.2727272727272727e+19 3.5454545454545453e+19 3.818181818181818e+19 4.090909090909091e+19 4.363636363636363e+19 4.636363636363636e+19 4.909090909090909e+19 5.181818181818181e+19 5.454545454545455e+19 5.7272727272727265e+19 6e+19 6.272727272727273e+19 6.545454545454545e+19 6.818181818181818e+19 7.090909090909091e+19 7.363636363636363e+19 7.636363636363636e+19 7.90909090909091e+19 8.181818181818181e+19 8.454545454545453e+19 8.727272727272727e+19 9e+19 9.272727272727272e+19 9.545454545454545e+19 9.818181818181819e+19 1.009090909090909e+20 1.0363636363636362e+20 1.0636363636363636e+20 1.0909090909090908e+20 1.1181818181818181e+20 1.1454545454545453e+20 1.1727272727272727e+20 1.2e+20 1.2272727272727272e+20 1.2545454545454545e+20 1.2818181818181817e+20 1.309090909090909e+20 1.3363636363636362e+20 1.3636363636363636e+20 1.3909090909090908e+20 1.4181818181818181e+20 1.4454545454545453e+20 1.4727272727272727e+20 1.5e+20 1.5272727272727272e+20 1.5545454545454544e+20 1.581818181818182e+20 1.609090909090909e+20 1.6363636363636362e+20 1.6636363636363638e+20 1.6909090909090906e+20 1.718181818181818e+20 1.7454545454545453e+20 1.7727272727272725e+20 1.8e+20 1.8272727272727272e+20 1.8545454545454544e+20 1.8818181818181816e+20 1.909090909090909e+20 1.9363636363636362e+20 1.9636363636363634e+20 1.9909090909090906e+20 2.018181818181818e+20 2.0454545454545453e+20 2.0727272727272725e+20 2.1e+20 2.1272727272727272e+20 2.1545454545454544e+20 2.1818181818181816e+20 2.209090909090909e+20 2.2363636363636362e+20 2.2636363636363634e+20 2.2909090909090906e+20 2.318181818181818e+20 2.3454545454545453e+20 2.3727272727272725e+20 2.3999999999999997e+20 2.4272727272727272e+20 2.4545454545454544e+20 2.4818181818181816e+20 2.509090909090909e+20 2.5363636363636362e+20 2.5636363636363634e+20 2.5909090909090906e+20 2.618181818181818e+20 2.6454545454545453e+20 2.6727272727272725e+20 2.6999999999999997e+20 2.7272727272727272e+20 2.7545454545454544e+20 2.7818181818181816e+20 2.8090909090909087e+20 2.8363636363636362e+20 2.8636363636363634e+20 2.8909090909090906e+20 2.918181818181818e+20 2.9454545454545453e+20 2.9727272727272725e+20 3e+20
2883.917941199657 3146.0922994905013 3408.2666577813393 3670.4410160721714 3932.6153743629984 4194.78973265382 4456.964090944634 4719.1384492354455 4981.312807526248 5243.487165817048 5505.661524107841 5767.835882398628 6030.01024068941 6292.184598980186 6554.358957270956 6816.533315561721 7078.707673852478 7340.882032143231 7603.05639043398 7865.230748724722 8127.405107015457 8389.57946530619 8651.753823596913 8913.928181887632 9176.102540178346 9438.276898469056 9700.451256759758 9962.62561505045 10224.799973341142 10486.974331631827 10749.148689922507 11011.323048213182 11273.49740650385 11535.671764794513 11797.846123085168 12060.020481375821 12322.194839666465 12584.369197957107 12846.54355624774 13108.717914538369 13370.892272828993 13633.06663111961 13895.24098941022 14157.415347700826 14419.589705991426 14681.764064282019 14943.938422572608 15206.112780863194 15468.287139153772 15730.461497444341 15992.63585573491 16254.810214025467 16516.98457231602 16779.158930606573 17041.333288897116 17303.507647187656 17565.682005478186 17827.85636376871 18090.030722059233 18352.20508034975 18614.37943864026 18876.55379693076 19138.728155221263 19400.902513511755 19663.076871802237 19925.25123009272 20187.425588383194 20449.599946673665 20711.774304964125 20973.948663254585 21236.12302154504 21498.297379835487 21760.47173812593 22022.646096416363 22284.820454706798 22546.99481299722 22809.169171287638 23071.343529578047 23333.51788786846 23595.69224615886 23857.866604449257 24120.04096273965 24382.21532103003 24644.38967932041 24906.564037610788 25168.738395901157 25430.912754191515 25693.087112481873 25955.26147077222 26217.435829062568 26479.610187352904 26741.78454564324 27003.958903933566 27266.13326222389 27528.307620514206 27790.481978804517 28052.656337094828 28314.830695385124 28577.005053675417 28839.179411965706
2883.917941199657 3146.0922994905013 3408.2666577813393 3670.4410160721714 3932.6153743629984 4194.78973265382 4456.964090944634 4719.1384492354455 4981.312807526248 5243.487165817048 5505.661524107841 5767.835882398628 6030.01024068941 6292.184598980186 6554.358957270956 6816.533315561721 7078.707673852478 7340.882032143231 7603.05639043398 7865.230748724722 8127.405107015457 8389.57946530619 8651.753823596913 8913.928181887632 9176.102540178346 9438.276898469056 9700.451256759758 9962.62561505045 10224.799973341142 10486.974331631827 10749.148689922507 11011.323048213182 11273.49740650385 11535.671764794513 11797.846123085168 12060.020481375821 12322.194839666465 12584.369197957107 12846.54355624774 13108.717914538369 13370.892272828993 13633.06663111961 13895.24098941022 14157.415347700826 14419.589705991426 14681.764064282019 14943.938422572608 15206.112780863194 15468.287139153772 15730.461497444341 15992.63585573491 16254.810214025467 16516.98457231602 16779.158930606573 17041.333288897116 17303.507647187656 17565.682005478186 17827.85636376871 18090.030722059233 18352.20508034975 18614.37943864026 18876.55379693076 19138.728155221263 19400.902513511755 19663.076871802237 19925.25123009272 20187.425588383194 20449.599946673665 20711.774304964125 20973.948663254585 21236.12302154504 21498.297379835487 21760.47173812593 22022.646096416363 22284.820454706798 22546.99481299722 22809.169171287638 23071.343529578047 23333.51788786846 23595.69224615886 23857.866604449257 24120.04096273965 24382.21532103003 24644.38967932041 24906.564037610788 25168.738395901157 25430.912754191515 25693.087112481873 25955.26147077222 26217.435829062568 26479.610187352904 26741.78454564324 27003.958903933566 27266.13326222389 27528.307620514206 27790.481978804517 28052.656337094828 28314.830695385124 28577.005053675417 28839.179411965706
5767.835880828968 6292.18459711216 6816.533313369385 7340.882029600641 7865.23074580593 8389.579461985253 8913.928178138607 9438.276894265997 9962.625610367413 10486.974326442867 11011.323042492351 11535.67175851587 12060.02047451342 12584.369190485004 13108.717906430616 13633.066622350265 14157.415338243944 14681.764054111656 15206.112769953403 15730.46148576918 16254.810201558988 16779.158917322835 17303.507633060708 17827.856348772613 18352.205064458558 18876.55378011853 19400.902495752536 19925.25121136057 20449.59992694264 20973.94864249874 21498.297358028878 22022.646073533047 22546.99478901125 23071.343504463483 23595.692219889745 24120.040935290046 24644.389650664372 25168.73836601274 25693.087081335132 26217.435796631562 26741.784511902024 27266.133227146518 27790.48194236504 28314.8306575576 28839.17937272419 29363.52808786481 29887.876802979466 30412.225518068157 30936.57423313088 31460.92294816763 31985.27166317842 32509.620378163232 33033.96909312208 33558.31780805497 34082.66652296188 34607.01523784283 35131.363952697815 35655.71266752682 36180.06138232988 36704.41009710696 37228.75881185807 37753.1075265832 38277.45624128239 38801.804955955595 39326.15367060283 39850.5023852241 40374.85109981941 40899.19981438875 41423.548528932115 41947.89724344952 42472.24595794096 42996.59467240643 43520.943386845924 44045.29210125947 44569.640815647035 45093.98953000863 45618.33824434426 46142.68695865392 46667.03567293762 47191.38438719534 47715.73310142711 48240.08181563291 48764.43052981274 49288.77924396659 49813.12795809448 50337.47667219641 50861.825386272365 51386.17410032235 51910.522814346376 52434.87152834443 52959.220242316514 53483.568956262636 54007.91767018278 54532.266384076975 55056.615097945185 55580.963811787435 56105.31252560373 56629.66123939403 57154.00995315838 57678.35866689676
8651.75373206064 9438.276789533324 10224.79984549296 11011.322899939549 11797.845952873091 12584.369004293587 13370.892054201033 14157.415102595434 14943.938149476788 15730.461194845091 16516.984238700352 17303.507281042566 18090.030321871727 18876.553361187845 19663.076398990914 20449.599435280936 21236.12247005791 22022.645503321834 22809.16853507272 23595.69156531055 24382.214594035337 25168.737621247077 25955.260646945768 26741.783671131412 27528.30669380401 28314.829714963562 29101.352734610064 29887.875752743515 30674.398769363925 31460.921784471284 32247.4447980656 33033.96781014687 33820.49082071508 34607.01382977026 35393.53683731238 36180.05984334146 36966.582847857484 37753.10585086047 38539.628852350404 39326.1518523273 40112.67485079113 40899.197847741925 41685.720843179675 42472.243837104375 43258.766829516026 44045.289820414626 44831.81280980018 45618.3357976727 46404.85878403217 47191.38176887858 47977.90475221195 48764.427734032266 49550.950714339546 50337.47369313377 51123.99667041494 51910.51964618308 52697.042620438166 53483.5655931802 54270.08856440919 55056.61153412514 55843.13450232803 56629.657469017875 57416.180434194684 58202.703397858444 58989.22636000914 59775.7493206468 60562.27227977142 61348.795237382976 62135.318193481486 62921.84114806696 63708.36410113939 64494.88705269877 65281.41000274509 66067.93295127837 66854.45589829862 67640.9788438058 68427.50178779993 69214.02473028103 70000.54767124908 70787.07061070408 71573.59354864602 72360.11648507493 73146.63941999078 73933.16235339359 74719.68528528335 75506.20821566008 76292.73114452373 77079.25407187435 77865.77699771193 78652.29992203646 79438.82284484793 80225.34576614636 81011.86868593174 81798.39160420408 82584.91452096337 83371.43743620961 84157.96034994283 84944.48326216298 85731.00617287007 86517.52908206412
11535.670590105476 12584.367799980071 13633.064990438226 14681.762161479943 15730.459313105222 16779.156445314064 17827.853558106464 18876.550651482434 19925.247725441954 20973.944779985042 22022.641815111692 23071.338830821904 24120.035827115677 25168.73280399301 26217.429761453903 27266.126699498363 28314.82361812638 29363.520517337955 30412.217397133103 31460.914257511802 32509.611098474066 33558.3079200199 34607.004722149286 35655.70150486223 36704.39826815875 37753.09501203882 38801.791736502455 39850.48844154964 40899.1851271804 41947.88179339472 42996.5784401926 44045.275067574046 45093.97167553905 46142.66826408762 47191.36483321974 48240.06138293543 49288.75791323468 50337.4544241175 51386.150915583865 52434.8473876338 53483.5438402673 54532.24027348436 55580.93668728497 56629.633081669155 57678.3294566369 58727.0258121882 59775.72214832307 60824.418465041505 61873.114762343495 62921.81104022904 63970.50729869816 65019.20353775082 66067.89975738706 67116.59595760686 68165.29213841021 69213.98829979714 70262.68444176762 71311.38056432166 72360.07666745927 73408.77275118044 74457.46881548516 75506.16486037344 76554.86088584531 77603.55689190073 78652.25287853969 79700.94884576222 80749.64479356832 81798.34072195798 82847.0366309312 83895.73252048799 84944.42839062834 85993.12424135224 87041.8200726597 88090.51588455074 89139.21167702533 90187.90745008348 91236.60320372519 92285.29893795046 93333.9946527593 94382.6903481517 95431.38602412767 96480.08168068719 97528.77731783027 98577.47293555691 99626.16853386712 100674.8641127609 101723.55967223823 102772.2552122991 103820.95073294356 104869.64623417158 105918.34171598314 106967.03717837829 108015.73262135698 109064.42804491926 110113.12344906507 111161.81883379446 112210.51419910742 113259.2095450039 114307.90487148397 115356.60017854761
14419.582537470478 15730.452966311976 17041.32327666538 18352.19346853069 19663.06354190791 20973.933496797043 22284.803333198084 23595.673051111033 24906.54265053589 26217.412131472654 27528.28149392133 28839.150737881915 30150.019863354406 31460.88887033881 32771.75775883511 34082.626528843335 35393.49518036346 36704.3637133955 38015.232127939445 39326.10042399529 40636.96860156305 41947.83666064272 43258.704601234305 44569.57242333779 45880.440126953195 47191.3077120805 48502.17517871972 49813.04252687083 51123.90975653387 52434.7768677088 53745.643860395656 55056.51073459442 56367.37749030508 57678.24412752766 58989.11064626213 60299.97704650854 61610.843328266834 62921.709491537054 64232.575536319164 65543.44146261319 66854.30727041913 68165.17295973697 69476.03853056673 70786.9039829084 72097.76931676197 73408.63453212744 74719.49962900483 76030.36460739413 77341.22946729534 78652.09420870845 79962.95883163348 81273.8233360704 82584.68772201925 83895.55198948001 85206.41613845265 86517.28016893724 87828.14408093371 89139.00787444209 90449.87154946238 91760.7351059946 93071.5985440387 94382.46186359473 95693.32506466265 97004.1881472425 98315.05111133424 99625.91395693789 100936.77668405346 102247.63929268093 103558.5017828203 104869.3641544716 106180.22640763481 107491.08854230991 108801.95055849692 110112.81245619585 111423.67423540671 112734.53589612943 114045.39743836407 115356.25886211063 116667.12016736911 117977.98135413947 119288.84242242177 120599.70337221597 121910.56420352208 123221.42491634008 124532.28551067002 125843.14598651185 127154.00634386558 128464.86658273122 129775.72670310877 131086.58670499825 132397.44658839962 133708.30635331292 135019.1659997381 136330.0255276752 137640.88493712418 138951.74422808512 140262.60340055794 141573.4624545427 142884.32139003932 144195.1802070479
17303.4792744423 18876.520031018932 20449.560318624364 22022.600137258596 23595.639486921627 25168.67836761346 26741.71677933408 28314.754722083508 29887.79219586173 31460.82920066875 33033.86573650457 34606.9018033692 36179.937401262614 37752.97253018482 39326.00719013584 40899.04138111565 42472.07510312426 44045.10835616166 45618.141140227875 47191.173455322874 48764.20530144668 50337.236678599285 51910.26758678068 53483.29802599088 55056.327996229884 56629.35749749768 58202.386529794276 59775.41509311966 61348.443187473844 62921.47081285683 64494.497969268625 66067.52465670921 67640.5508751786 69213.57662467679 70786.60190520374 72359.62671675954 73932.6510593441 75505.6749329575 77078.69833759966 78651.72127327062 80224.74373997039 81797.76573769897 83370.78726645633 84943.8083262425 86516.82891705747 88089.84903890121 89662.86869177378 91235.88787567515 92808.90659060531 94381.92483656426 95954.94261355202 97527.95992156856 99100.97676061392 100673.99313068806 102247.00903179099 103820.02446392276 105393.03942708329 106966.05392127263 108539.06794649077 110112.08150273772 111685.09459001344 113258.10720831798 114831.11935765132 116404.13103801347 117977.14224940438 119550.15299182411 121123.16326527265 122696.17306974996 124269.18240525607 125842.191271791 127415.19966935473 128988.20759794724 130561.21505756855 132134.22204821868 133707.2285698976 135280.2346226053 136853.24020634178 138426.24532110713 139999.24996690123 141572.25414372413 143145.25785157585 144718.26109045636 146291.26386036564 147864.2661613037 149437.26799327062 151010.26935626633 152583.2702502908 154156.27067534413 155729.2706314262 157302.2701185371 158875.26913667677 160448.26768584526 162021.26576604252 163594.26337726862 165167.2605195235 166740.25719280718 168313.2533971197 169886.24913246094 171459.244398831 173032.2391962299
20187.340676897038 22022.545044730356 23857.748009067756 25692.949569909244 27528.149727254815 29363.34848110447 31198.545831458207 33033.74177831603 34868.936321677924 36704.12946154391 38539.32119791398 40374.51153078814 42209.70046016638 44044.8879860487 45880.074108435096 47715.25882732558 49550.44214272015 51385.6240546188 53220.80456302154 55055.983667928354 56891.16136933925 58726.33766725424 60561.51256167331 62396.686052596466 64231.85814002371 66067.02882395503 67902.19810439042 69737.3659813299 71572.53245477346 73407.69752472111 75242.86119117285 77078.02345412866 78913.18431358859 80748.34376955256 82583.50182202063 84418.65847099278 86253.813716469 88088.96755844934 89924.11999693372 91759.27103192221 93594.42066341477 95429.56889141141 97264.71571591216 99099.86113691697 100935.00515442587 102770.14776843885 104605.28897895591 106440.42878597708 108275.56718950231 110110.70418953162 111945.83978606503 113780.97397910248 115616.10676864407 117451.23815468971 119286.36813723942 121121.49671629326 122956.62389185114 124791.74966391314 126626.8740324792 128461.99699754936 130297.11855912358 132132.23871720186 133967.3574717843 135802.47482287078 137637.59077046133 139472.70531455596 141307.81845515472 143142.9301922575 144978.0405258644 146813.1494559754 148648.25698259048 150483.3631057096 152318.4678253328 154153.57114146015 155988.67305409155 157823.77356322703 159658.8726688666 161493.97037101022 163329.06666965797 165164.16156480976 166999.25505646568 168834.34714462567 170669.43782928973 172504.52711045786 174339.61498813008 176174.70146230643 178009.7865329868 179844.87020017125 181679.9524638598 183515.03332405246 185350.1127807492 187185.19083395 189020.2674836549 190855.34272986389 192690.4165725769 194525.4890117941 196360.56004751532 198195.6296797406 200030.69790847 201865.7647337035
23071.134113580258 25168.48917355667 27265.84077211127 29363.18890924405 31460.533584955025 33557.874799244186 35655.21255211152 37752.54684355706 39849.87767358076 41947.205042182664 44044.52894936276 46141.84939512103 48239.16637945749 50336.47990237214 52433.78996386497 54531.09656393599 56628.399702585186 58725.69937981258 60822.99559561816 62920.288350001916 65017.57764296386 67114.863474504 69212.14584462233 71309.42475331882 73406.70020059354 75503.97218644641 77601.24071087748 79698.5057738867 81795.76737547414 83893.02551563978 85990.28019438358 88087.53141170558 90184.77916760577 92282.02346208414 94379.26429514067 96476.50166677542 98573.73557698834 100670.96602577947 102768.19301314876 104865.41653909624 106962.63660362191 109059.85320672578 111157.06634840781 113254.27602866804 115351.48224750646 117448.68500492304 119545.88430091784 121643.08013549082 123740.27250864198 125837.46142037131 127934.64687067886 130031.82885956456 132129.00738702845 134226.18245307056 136323.35405769083 138420.5222008893 140517.68688266593 142614.84810302078 144712.0058619538 146809.160159465 148906.3109955544 151003.45837022195 153100.60228346774 155197.74273529171 157294.8797256938 159392.01325467412 161489.14332223265 163586.26992836932 165683.3930730842 167780.51275637728 169877.62897824857 171974.74173869798 174071.8510377256 176168.95687533144 178266.05925151543 180363.1581662776 182460.25361961796 184557.3456115365 186654.43414203328 188751.51921110819 190848.6008187613 192945.67896499264 195042.7536498021 197139.82487318976 199236.89263515564 201333.9569356997 203431.01777482193 205528.07515252233 207625.12906880092 209722.17952365772 211819.2265170927 213916.27004910586 216013.31011969715 218110.34672886675 220207.37987661443 222304.40956294036 224401.43578784447 226498.4585513267 228595.47785338716 230692.49369402585
