23.135000 30000000000000000000.000000 601375.104128
24.241300 30000000000000000000.000000 629751.318782
25.612700 30000000000000000000.000000 665194.459130
26.856800 30000000000000000000.000000 697599.411157
28.242500 30000000000000000000.000000 733966.404646
30.000000 30000000000000000000.000000 780488.372217
40.000000 30000000000000000000.000000 1052293.051822

0.100000 35454545454545453056.000000 3408.266658
0.200000 35454545454545453056.000000 6816.533313
0.400000 35454545454545453056.000000 13633.064990
0.600000 35454545454545453056.000000 20449.560319
0.800000 35454545454545453056.000000 27265.840772
1.000000 35454545454545453056.000000 34081.459423
1.681790 35454545454545453056.000000 57297.704743
1.874170 35454545454545453056.000000 63838.467186
1.899340 35454545454545453056.000000 64693.730448
1.919670 35454545454545453056.000000 65384.441259
1.938200 35454545454545453056.000000 66013.923983
1.961130 35454545454545453056.000000 66792.780355
1.981170 35454545454545453056.000000 67473.381539
2.006350 35454545454545453056.000000 68328.424315
2.031530 35454545454545453056.000000 69183.325910
2.056230 35454545454545453056.000000 70021.790106
2.080460 35454545454545453056.000000 70844.161104
2.104200 35454545454545453056.000000 71649.765147
2.127470 35454545454545453056.000000 72439.286174
2.150260 35454545454545453056.000000 73212.390246
2.172580 35454545454545453056.000000 73969.422108
2.194430 35454545454545453056.000000 74710.387343
2.215810 35454545454545453056.000000 75435.291672
2.247000 35454545454545453056.000000 76492.589141
2.277170 35454545454545453056.000000 77515.053584
2.306330 35454545454545453056.000000 78503.043407
2.334480 35454545454545453056.000000 79456.578329
2.361660 35454545454545453056.000000 80377.032757
2.387880 35454545454545453056.000000 81264.764372
2.417430 35454545454545453056.000000 82264.984872
2.449760 35454545454545453056.000000 83358.987616
2.480490 35454545454545453056.000000 84398.535323
2.509680 35454545454545453056.000000 85385.698392
2.537380 35454545454545453056.000000 86322.206356
2.570070 35454545454545453056.000000 87427.081698
2.606440 35454545454545453056.000000 88655.894913
2.639950 35454545454545453056.000000 89787.658781
2.670800 35454545454545453056.000000 90829.220305
2.708650 35454545454545453056.000000 92106.630355
2.742370 35454545454545453056.000000 93244.195273
2.779420 35454545454545453056.000000 94493.588703
2.817030 35454545454545453056.000000 95761.307719
2.858270 35454545454545453056.000000 97150.722162
2.898030 35454545454545453056.000000 98489.605440
2.932680 35454545454545453056.000000 99655.867782
2.971410 35454545454545453056.000000 100958.842557
3.013520 35454545454545453056.000000 102374.779763
3.053150 35454545454545453056.000000 103706.600647
3.091450 35454545454545453056.000000 104993.042443
3.140850 35454545454545453056.000000 106651.306973
3.187920 35454545454545453056.000000 108230.277555
3.232740 35454545454545453056.000000 109732.771630
3.275370 35454545454545453056.000000 111160.928435
3.315900 35454545454545453056.000000 112517.884324
3.372890 35454545454545453056.000000 114424.500800
3.425550 35454545454545453056.000000 116184.746990
3.474140 35454545454545453056.000000 117807.635939
3.526540 35454545454545453056.000000 119556.341616
3.580750 35454545454545453056.000000 121363.854762
3.629080 35454545454545453056.000000 122973.919810
3.691780 35454545454545453056.000000 125060.716160
3.753320 35454545454545453056.000000 127106.679849
3.809730 35454545454545453056.000000 128980.120011
3.871510 35454545454545453056.000000 131029.703921
3.937530 35454545454545453056.000000 133217.367363
4.000000 35454545454545453056.000000 135284.897187
4.068580 35454545454545453056.000000 137551.801573
4.145500 35454545454545453056.000000 140090.784035
4.216690 35454545454545453056.000000 142437.184105
4.271950 35454545454545453056.000000 144256.219900
4.354140 35454545454545453056.000000 146957.934023
4.427680 35454545454545453056.000000 149371.408665
4.508370 35454545454545453056.000000 152015.238103
4.591260 35454545454545453056.000000 154726.407361
4.672690 35454545454545453056.000000 157385.082703
4.763860 35454545454545453056.000000 160356.125185
4.843750 35454545454545453056.000000 162954.621698
4.933480 35454545454545453056.000000 165867.598515
5.028570 35454545454545453056.000000 168948.082291
5.136450 35454545454545453056.000000 172434.729758
5.234020 35454545454545453056.000000 175580.613569
5.321300 35454545454545453056.000000 178388.604721
5.434940 35454545454545453056.000000 182035.940791
5.546900 35454545454545453056.000000 185619.662684
5.649930 35454545454545453056.000000 188909.004423
5.763160 35454545454545453056.000000 192514.518571
5.884620 35454545454545453056.000000 196371.042350
6.000000 35454545454545453056.000000 200023.909352
6.113050 35454545454545453056.000000 203592.985511
6.260590 35454545454545453056.000000 208236.034597
6.384830 35454545454545453056.000000 212132.786598
6.523980 35454545454545453056.000000 216483.083258
6.656440 35454545454545453056.000000 220610.463212
6.828740 35454545454545453056.000000 225959.306601
6.962940 35454545454545453056.000000 230109.919783
7.114110 35454545454545453056.000000 234769.361117
7.262600 35454545454545453056.000000 239329.870426
7.429090 35454545454545453056.000000 244424.251322
7.638100 35454545454545453056.000000 250791.854274
7.823420 35454545454545453056.000000 256412.385507
8.029500 35454545454545453056.000000 262635.300948
8.220610 35454545454545453056.000000 268381.247402
8.435910 35454545454545453056.000000 274826.668278
8.671630 35454545454545453056.000000 281850.798427
8.893120 35454545454545453056.000000 288421.086676
9.119310 35454545454545453056.000000 295102.294796
9.401080 35454545454545453056.000000 303386.954297
9.700600 35454545454545453056.000000 312149.698752
9.935070 35454545454545453056.000000 318979.859341
10.225900 35454545454545453056.000000 327418.315581
10.548600 35454545454545453056.000000 336741.394818
10.852800 35454545454545453056.000000 345494.786698
11.173300 35454545454545453056.000000 354683.876347
11.486700 35454545454545453056.000000 363639.800901
11.888100 35454545454545453056.000000 375073.094088
12.226100 35454545454545453056.000000 384672.558314
12.620600 35454545454545453056.000000 395849.782303
13.120800 35454545454545453056.000000 409988.817355
13.569000 35454545454545453056.000000 422635.118707
14.000000 35454545454545453056.000000 434782.905136
14.537700 35454545454545453056.000000 449929.197453
15.087800 35454545454545453056.000000 465425.048241
15.651600 35454545454545453056.000000 481317.803552
16.342200 35454545454545453056.000000 500814.247466
16.965700 35454545454545453056.000000 518456.316424
17.660800 35454545454545453056.000000 538181.416062
18.450000 35454545454545453056.000000 560663.630000
19.237100 35454545454545453056.000000 583190.803795
20.000000 35454545454545453056.000000 605135.168959
20.851600 35454545454545453056.000000 629767.585683
22.000000 35454545454545453056.000000 663225.221413
23.135000 35454545454545453056.000000 696573.039582
24.241300 35454545454545453056.000000 729350.360969
25.612700 35454545454545453056.000000 770355.232061
26.856800 35454545454545453056.000000 807905.541910
28.242500 35454545454545453056.000000 850112.138406
30.000000 35454545454545453056.000000 904198.140192
40.000000 35454545454545453056.000000 1221857.679086

0.100000 40909090909090906112.000000 3932.615374
0.200000 40909090909090906112.000000 7865.230746
0.400000 40909090909090906112.000000 15730.459313
0.600000 40909090909090906112.000000 23595.639487
0.800000 40909090909090906112.000000 31460.533585
1.000000 40909090909090906112.000000 39324.546585
1.681790 40909090909090906112.000000 66108.798417
1.874170 40909090909090906112.000000 73652.980948
1.899340 40909090909090906112.000000 74639.362086
1.919670 40909090909090906112.000000 75435.947378
1.938200 40909090909090906112.000000 76161.906304
1.961130 40909090909090906112.000000 77060.114690
1.981170 40909090909090906112.000000 77844.994970
2.006350 40909090909090906112.000000 78831.022060
2.031530 40909090909090906112.000000 79816.861188
2.056230 40909090909090906112.000000 80783.720290
2.080460 40909090909090906112.000000 81731.997119
2.104200 40909090909090906112.000000 82660.915667
2.127470 40909090909090906112.000000 83571.265499
2.150260 40909090909090906112.000000 84462.662522
2.172580 40909090909090906112.000000 85335.505217
2.194430 40909090909090906112.000000 86189.801016
2.215810 40909090909090906112.000000 87025.557534
2.247000 40909090909090906112.000000 88244.497057
2.277170 40909090909090906112.000000 89423.232431
2.306330 40909090909090906112.000000 90562.180321
2.334480 40909090909090906112.000000 91661.366982
2.361660 40909090909090906112.000000 92722.380236
2.387880 40909090909090906112.000000 93745.635786
2.417430 40909090909090906112.000000 94898.507552
2.449760 40909090909090906112.000000 96159.417842
2.480490 40909090909090906112.000000 97357.509107
2.509680 40909090909090906112.000000 98495.174784
2.537380 40909090909090906112.000000 99574.414997
2.570070 40909090909090906112.000000 100847.622576
2.606440 40909090909090906112.000000 102263.571545
2.639950 40909090909090906112.000000 103567.616313
2.670800 40909090909090906112.000000 104767.662673
2.708650 40909090909090906112.000000 106239.357309
2.742370 40909090909090906112.000000 107549.854830
2.779420 40909090909090906112.000000 108989.089373
2.817030 40909090909090906112.000000 110449.333787
2.858270 40909090909090906112.000000 112049.636594
2.898030 40909090909090906112.000000 113591.618445
2.932680 40909090909090906112.000000 114934.695931
2.971410 40909090909090906112.000000 116435.102287
3.013520 40909090909090906112.000000 118065.452811
3.053150 40909090909090906112.000000 119598.818591
3.091450 40909090909090906112.000000 121079.815160
3.140850 40909090909090906112.000000 122988.685026
3.187920 40909090909090906112.000000 124806.082939
3.232740 40909090909090906112.000000 126535.275918
3.275370 40909090909090906112.000000 128178.749047
3.315900 40909090909090906112.000000 129740.133430
3.372890 40909090909090906112.000000 131933.728531
3.425550 40909090909090906112.000000 133958.649218
3.474140 40909090909090906112.000000 135825.322062
3.526540 40909090909090906112.000000 137836.451206
3.580750 40909090909090906112.000000 139914.923498
3.629080 40909090909090906112.000000 141766.096145
3.691780 40909090909090906112.000000 144165.029181
3.753320 40909090909090906112.000000 146516.617411
3.809730 40909090909090906112.000000 148669.551965
3.871510 40909090909090906112.000000 151024.507975
3.937530 40909090909090906112.000000 153537.644928
4.000000 40909090909090906112.000000 155912.318804
4.068580 40909090909090906112.000000 158515.465600
4.145500 40909090909090906112.000000 161430.388040
4.216690 40909090909090906112.000000 164123.581323
4.271950 40909090909090906112.000000 166211.041734
4.354140 40909090909090906112.000000 169310.734317
4.427680 40909090909090906112.000000 172079.010148
4.508370 40909090909090906112.000000 175110.712589
4.591260 40909090909090906112.000000 178218.758247
4.672690 40909090909090906112.000000 181265.748813
4.763860 40909090909090906112.000000 184669.684062
4.843750 40909090909090906112.000000 187645.872160
4.933480 40909090909090906112.000000 190981.213305
5.028570 40909090909090906112.000000 194507.137724
5.136450 40909090909090906112.000000 198496.430848
5.234020 40909090909090906112.000000 202094.421878
5.321300 40909090909090906112.000000 205304.812144
5.434940 40909090909090906112.000000 209473.190776
5.546900 40909090909090906112.000000 213567.040276
5.649930 40909090909090906112.000000 217322.991621
5.763160 40909090909090906112.000000 221438.170752
5.884620 40909090909090906112.000000 225837.741342
6.000000 40909090909090906112.000000 230002.956332
6.113050 40909090909090906112.000000 234070.712380
6.260590 40909090909090906112.000000 239359.643419
6.384830 40909090909090906112.000000 243795.952800
6.523980 40909090909090906112.000000 248745.885680
6.656440 40909090909090906112.000000 253439.511653
6.828740 40909090909090906112.000000 259518.307268
6.962940 40909090909090906112.000000 264232.337743
7.114110 40909090909090906112.000000 269521.130637
7.262600 40909090909090906112.000000 274694.423771
7.429090 40909090909090906112.000000 280469.589492
7.638100 40909090909090906112.000000 287682.619787
7.823420 40909090909090906112.000000 294044.356677
8.029500 40909090909090906112.000000 301082.482690
8.220610 40909090909090906112.000000 307576.161979
8.435910 40909090909090906112.000000 314854.740404
8.671630 40909090909090906112.000000 322780.245129
8.893120 40909090909090906112.000000 330187.616498
9.119310 40909090909090906112.000000 337714.226417
9.401080 40909090909090906112.000000 347039.340021
9.700600 40909090909090906112.000000 356893.566610
9.935070 40909090909090906112.000000 364568.390560
10.225900 40909090909090906112.000000 374043.448526
10.548600 40909090909090906112.000000 384503.439847
10.852800 40909090909090906112.000000 394316.899953
11.173300 40909090909090906112.000000 404611.813160
11.486700 40909090909090906112.000000 414639.255724
11.888100 40909090909090906112.000000 427432.554517
12.226100 40909090909090906112.000000 438167.946303
12.620600 40909090909090906112.000000 450662.070791
13.120800 40909090909090906112.000000 466459.931099
13.569000 40909090909090906112.000000 480585.033286
14.000000 40909090909090906112.000000 494150.495224
14.537700 40909090909090906112.000000 511062.496862
15.087800 40909090909090906112.000000 528364.864796
15.651600 40909090909090906112.000000 546112.768478
16.342200 40909090909090906112.000000 567891.319926
16.965700 40909090909090906112.000000 587606.995885
17.660800 40909090909090906112.000000 609662.744835
18.450000 40909090909090906112.000000 634819.886385
19.237100 40909090909090906112.000000 660049.591108
20.000000 40909090909090906112.000000 684649.781474
20.851600 40909090909090906112.000000 712292.087966
22.000000 40909090909090906112.000000 749888.253708
23.135000 40909090909090906112.000000 787419.285016
24.241300 40909090909090906112.000000 824364.419282
25.612700 40909090909090906112.000000 870659.489857
26.856800 40909090909090906112.000000 913125.480103
28.242500 40909090909090906112.000000 960933.963411
30.000000 40909090909090906112.000000 1022308.767001
40.000000 40909090909090906112.000000 1384726.496455

0.100000 46363636363636359168.000000 4456.964091
0.200000 46363636363636359168.000000 8913.928178
0.400000 46363636363636359168.000000 17827.853558
0.600000 46363636363636359168.000000 26741.716779
0.800000 46363636363636359168.000000 35655.212552
1.000000 46363636363636359168.000000 44567.576603
1.681790 46363636363636359168.000000 74918.842005
1.874170 46363636363636359168.000000 83465.684341
1.899340 46363636363636359168.000000 84583.060400
1.919670 46363636363636359168.000000 85485.416512
1.938200 46363636363636359168.000000 86307.753696
1.961130 46363636363636359168.000000 87325.188219
1.981170 46363636363636359168.000000 88214.233254
2.006350 46363636363636359168.000000 89331.095130
2.031530 46363636363636359168.000000 90447.715580
2.056230 46363636363636359168.000000 91542.809697
2.080460 46363636363636359168.000000 92616.828949
2.104200 46363636363636359168.000000 93668.895448
2.127470 46363636363636359168.000000 94699.904492
2.150260 46363636363636359168.000000 95709.422165
2.172580 46363636363636359168.000000 96697.900863
2.194430 46363636363636359168.000000 97665.350135
2.215810 46363636363636359168.000000 98611.779763
2.247000 46363636363636359168.000000 99992.089581
2.277170 46363636363636359168.000000 101326.820875
2.306330 46363636363636359168.000000 102616.449401
2.334480 46363636363636359168.000000 103861.008882
2.361660 46363636363636359168.000000 105062.301083
2.387880 46363636363636359168.000000 106220.800524
2.417430 46363636363636359168.000000 107525.995875
2.449760 46363636363636359168.000000 108953.440226
2.480490 46363636363636359168.000000 110309.705220
2.509680 46363636363636359168.000000 111597.508536
2.537380 46363636363636359168.000000 112819.122091
2.570070 46363636363636359168.000000 114260.222284
2.606440 46363636363636359168.000000 115862.797027
2.639950 46363636363636359168.000000 117338.632928
2.670800 46363636363636359168.000000 118696.696019
2.708650 46363636363636359168.000000 120362.077897
2.742370 46363636363636359168.000000 121844.954051
2.779420 46363636363636359168.000000 123473.396838
2.817030 46363636363636359168.000000 125125.497771
2.858270 46363636363636359168.000000 126935.924222
2.898030 46363636363636359168.000000 128680.235721
2.932680 46363636363636359168.000000 130199.432395
2.971410 46363636363636359168.000000 131896.463378
3.013520 46363636363636359168.000000 133740.314374
3.053150 46363636363636359168.000000 135474.331549
3.091450 46363636363636359168.000000 137148.987065
3.140850 46363636363636359168.000000 139307.258991
3.187920 46363636363636359168.000000 141361.886578
3.232740 46363636363636359168.000000 143316.590718
3.275370 46363636363636359168.000000 145174.206810
3.315900 46363636363636359168.000000 146938.863967
3.372890 46363636363636359168.000000 149417.745163
3.425550 46363636363636359168.000000 151705.704984
3.474140 46363636363636359168.000000 153814.590701
3.526540 46363636363636359168.000000 156086.381133
3.580750 46363636363636359168.000000 158433.913956
3.629080 46363636363636359168.000000 160524.435613
3.691780 46363636363636359168.000000 163233.129625
3.753320 46363636363636359168.000000 165887.905303
3.809730 46363636363636359168.000000 168318.007005
3.871510 46363636363636359168.000000 170975.682180
3.937530 46363636363636359168.000000 173811.335285
4.000000 46363636363636359168.000000 176490.236556
4.068580 46363636363636359168.000000 179426.289201
4.145500 46363636363636359168.000000 182713.238898
4.216690 46363636363636359168.000000 185749.441016
4.271950 46363636363636359168.000000 188102.278829
4.354140 46363636363636359168.000000 191595.237908
4.427680 46363636363636359168.000000 194713.914235
4.508370 46363636363636359168.000000 198128.457683
4.591260 46363636363636359168.000000 201627.985990
4.672690 46363636363636359168.000000 205057.768647
4.763860 46363636363636359168.000000 208888.145811
4.843750 46363636363636359168.000000 212236.138265
4.933480 46363636363636359168.000000 215986.967485
5.028570 46363636363636359168.000000 219950.737896
5.136450 46363636363636359168.000000 224433.673571
5.234020 46363636363636359168.000000 228475.271846
5.321300 46363636363636359168.000000 232080.168020
5.434940 46363636363636359168.000000 236758.899597
5.546900 46363636363636359168.000000 241351.886244
5.649930 46363636363636359168.000000 245563.929069
5.763160 46363636363636359168.000000 250176.765316
5.884620 46363636363636359168.000000 255105.978840
6.000000 46363636363636359168.000000 259770.306739
6.113050 46363636363636359168.000000 264323.300343
6.260590 46363636363636359168.000000 270239.864457
6.384830 46363636363636359168.000000 275199.746436
6.523980 46363636363636359168.000000 280730.744820
6.656440 46363636363636359168.000000 285972.287340
6.828740 46363636363636359168.000000 292756.249380
6.962940 46363636363636359168.000000 298013.660194
7.114110 46363636363636359168.000000 303908.475161
7.262600 46363636363636359168.000000 309670.863323
7.429090 46363636363636359168.000000 316099.356247
7.638100 46363636363636359168.000000 324122.026185
7.823420 46363636363636359168.000000 331192.037676
8.029500 46363636363636359168.000000 339007.464653
8.220610 46363636363636359168.000000 346212.541063
8.435910 46363636363636359168.000000 354282.024859
8.671630 46363636363636359168.000000 363061.101273
8.893120 46363636363636359168.000000 371259.227640
9.119310 46363636363636359168.000000 379582.578992
9.401080 46363636363636359168.000000 389885.717659
9.700600 46363636363636359168.000000 400762.991076
9.935070 46363636363636359168.000000 409227.510233
10.225900 46363636363636359168.000000 419669.403977
10.548600 46363636363636359168.000000 431186.998634
10.852800 46363636363636359168.000000 441984.098314
11.173300 46363636363636359168.000000 453302.733066
11.486700 46363636363636359168.000000 464320.009232
11.888100 46363636363636359168.000000 478366.923612
12.226100 46363636363636359168.000000 490147.332800
12.620600 46363636363636359168.000000 503850.978475
13.120800 46363636363636359168.000000 521169.954464
13.569000 46363636363636359168.000000 536649.381754
14.000000 46363636363636359168.000000 551512.195279
14.537700 46363636363636359168.000000 570039.375705
15.087800 46363636363636359168.000000 588994.271478
15.651600 46363636363636359168.000000 608440.019291
16.342200 46363636363636359168.000000 632309.386171
16.965700 46363636363636359168.000000 653927.853811
17.660800 46363636363636359168.000000 678126.523698
18.450000 46363636363636359168.000000 705749.559653
19.237100 46363636363636359168.000000 733478.278471
20.000000 46363636363636359168.000000 760542.232446
20.851600 46363636363636359168.000000 790986.505291
22.000000 46363636363636359168.000000 832452.188095
23.135000 46363636363636359168.000000 873913.840428
24.241300 46363636363636359168.000000 914793.493720
25.612700 46363636363636359168.000000 966107.232520
26.856800 46363636363636359168.000000 1013259.225735
28.242500 46363636363636359168.000000 1066431.879664
30.000000 46363636363636359168.000000 1134820.252644
40.000000 46363636363636359168.000000 1540899.503929

0.100000 51818181818181812224.000000 4981.312808
0.200000 51818181818181812224.000000 9962.625610
0.400000 51818181818181812224.000000 19925.247725
0.600000 51818181818181812224.000000 29887.792196
0.800000 51818181818181812224.000000 39849.877674
1.000000 51818181818181812224.000000 49810.549479
1.681790 51818181818181812224.000000 83727.835505
1.874170 51818181818181812224.000000 93276.577366
1.899340 51818181818181812224.000000 94524.825389
1.919670 51818181818181812224.000000 95532.848663
1.938200 51818181818181812224.000000 96451.466158
1.961130 51818181818181812224.000000 97588.000940
1.981170 51818181818181812224.000000 98581.096388
2.006350 51818181818181812224.000000 99828.643524
2.031530 51818181818181812224.000000 101075.889086
2.056230 51818181818181812224.000000 102299.058329
2.080460 51818181818181812224.000000 103498.656595
2.104200 51818181818181812224.000000 104673.704489
2.127470 51818181818181812224.000000 105825.203155
2.150260 51818181818181812224.000000 106952.669173
2.172580 51818181818181812224.000000 108056.609047
2.194430 51818181818181812224.000000 109137.034703
2.215810 51818181818181812224.000000 110193.958358
2.247000 51818181818181812224.000000 111735.366713
2.277170 51818181818181812224.000000 113225.818916
2.306330 51818181818181812224.000000 114665.850647
2.334480 51818181818181812224.000000 116055.504029
2.361660 51818181818181812224.000000 117396.795299
2.387880 51818181818181812224.000000 118690.258589
2.417430 51818181818181812224.000000 120147.449840
2.449760 51818181818181812224.000000 121741.054768
2.480490 51818181818181812224.000000 123255.123662
2.509680 51818181818181812224.000000 124692.699649
2.537380 51818181818181812224.000000 126056.327639
2.570070 51818181818181812224.000000 127664.880824
2.606440 51818181818181812224.000000 129453.571358
2.639950 51818181818181812224.000000 131100.708627
2.670800 51818181818181812224.000000 132616.320343
2.708650 51818181818181812224.000000 134474.792119
2.742370 51818181818181812224.000000 136129.492938
2.779420 51818181818181812224.000000 137946.511099
2.817030 51818181818181812224.000000 139789.799671
2.858270 51818181818181812224.000000 141809.585046
2.898030 51818181818181812224.000000 143755.457268
2.932680 51818181818181812224.000000 145450.077175
2.971410 51818181818181812224.000000 147342.925831
3.013520 51818181818181812224.000000 149399.364452
3.053150 51818181818181812224.000000 151333.139521
3.091450 51818181818181812224.000000 153200.558157
3.140850 51818181818181812224.000000 155607.028869
3.187920 51818181818181812224.000000 157897.688470
3.232740 51818181818181812224.000000 160076.716031
3.275370 51818181818181812224.000000 162147.301724
3.315900 51818181818181812224.000000 164114.075934
3.372890 51818181818181812224.000000 166876.550695
3.425550 51818181818181812224.000000 169425.914288
3.474140 51818181818181812224.000000 171775.441858
3.526540 51818181818181812224.000000 174306.131398
3.580750 51818181818181812224.000000 176920.826139
3.629080 51818181818181812224.000000 179248.938215
3.691780 51818181818181812224.000000 182265.017495
3.753320 51818181818181812224.000000 185220.543526
3.809730 51818181818181812224.000000 187925.485130
3.871510 51818181818181812224.000000 190883.226536
3.937530 51818181818181812224.000000 194038.438433
4.000000 51818181818181812224.000000 197018.650445
4.068580 51818181818181812224.000000 200284.272374
4.145500 51818181818181812224.000000 203939.336606
4.216690 51818181818181812224.000000 207314.763183
4.271950 51818181818181812224.000000 209929.931186
4.354140 51818181818181812224.000000 213811.444798
4.427680 51818181818181812224.000000 217276.120926
4.508370 51818181818181812224.000000 221068.473384
4.591260 51818181818181812224.000000 224954.090590
4.672690 51818181818181812224.000000 228761.142205
4.763860 51818181818181812224.000000 233011.510433
4.843750 51818181818181812224.000000 236725.420013
4.933480 51818181818181812224.000000 240884.861055
5.028570 51818181818181812224.000000 245278.882807
5.136450 51818181818181812224.000000 250246.457928
5.234020 51818181818181812224.000000 254723.163473
5.321300 51818181818181812224.000000 258714.672348
5.434940 51818181818181812224.000000 263893.067254
